SK_ID_CURR,TARGET
100001,0.03183134437465446
100005,0.1330871337282443
100013,0.02257299544496598
100028,0.044826163627467
100038,0.21911044131824411
100042,0.05598687121157095
100057,0.009203432652350374
100065,0.030396694620104085
100066,0.016856019313697884
100067,0.09611474881812843
100074,0.046831615002159446
100090,0.06381698928491351
100091,0.21538939471633853
100092,0.05738535731227414
100106,0.05243450217906523
100107,0.23762763321585806
100109,0.08840332887385473
100117,0.025807149736391095
100128,0.10213248019553686
100141,0.0573176247013866
100150,0.025407290538328048
100168,0.014316455930227946
100169,0.04540826908584181
100170,0.07415630354882055
100171,0.04911825266307309
100172,0.07413262507128848
100184,0.09270311490659948
100187,0.10059892202962797
100212,0.05618744070007257
100222,0.0457749463834155
100223,0.023177671540121333
100232,0.012343972431477557
100241,0.20431323897551942
100245,0.019223823862244107
100253,0.024276789737737735
100256,0.04501889822980668
100271,0.012070625481695242
100278,0.17768338240546094
100280,0.014649300736638407
100306,0.1913733101591263
100311,0.11148281534338715
100312,0.021619439188410135
100330,0.09057655960961582
100331,0.03557478226175533
100352,0.09739188829417227
100358,0.07012054621367941
100367,0.03399718210519598
100382,0.09525931948826798
100384,0.06795487584331301
100385,0.07880198721294696
100386,0.03095977487608366
100399,0.03857387117996752
100404,0.030974225542759255
100416,0.01711193083556901
100422,0.05135979800087269
100426,0.03573676611722035
100438,0.032737415836396555
100444,0.09054797486776431
100445,0.17328109621732118
100446,0.04966616375180215
100447,0.02533919437777905
100450,0.05111241329308254
100466,0.01971761985634152
100483,0.02852907378574171
100484,0.025476315817085878
100494,0.04886563038976483
100510,0.226844133166223
100512,0.018750042611956248
100517,0.042316573025195564
100548,0.020528121039581505
100551,0.05251296415042497
100552,0.09229100215469689
100553,0.01768385372456128
100561,0.17428973605715828
100568,0.3641549675398902
100569,0.028907338547296338
100591,0.057257604887217525
100592,0.024721427137489992
100602,0.06394129381571986
100607,0.0666473272280627
100613,0.0623135252620977
100617,0.0838552818158357
100618,0.1228839994615197
100622,0.06033846079478635
100625,0.13480199354532443
100677,0.0779460431213686
100699,0.03581945415327983
100702,0.37850531780540064
100711,0.04730386612212821
100729,0.12259918143805643
100740,0.28950887480087695
100744,0.13564903379477836
100745,0.04316346940543228
100747,0.0685407828114204
100751,0.32431932767436167
100752,0.048704395008816036
100753,0.2179865763822702
100754,0.3387458364632724
100760,0.050700169261822296
100762,0.11295507888776828
100763,0.06428698182286174
100765,0.03754360572131342
100770,0.14293500733127054
100772,0.020509834588354762
100777,0.020675419984449064
100791,0.0207224489680393
100792,0.01571395609714161
100797,0.02670388273806049
100823,0.03558806396789329
100826,0.03560867834257324
100830,0.04825835236566895
100836,0.2410736360607797
100872,0.058751758399971654
100910,0.07396883924768008
100913,0.13947519885423726
100918,0.024173164222555554
100931,0.01583686487466167
100952,0.0319267847267913
100953,0.02066795015008101
100965,0.20231327597542978
100970,0.024098056750605445
100982,0.18276946940558497
100983,0.44687099485952386
100984,0.06272081166560346
100987,0.034680697657241716
100997,0.04669375084032803
100998,0.2562453175132115
101002,0.043486852055915404
101005,0.1448718215810155
101008,0.2638041735825601
101020,0.058220783098272166
101021,0.031319511327217414
101024,0.03383209645468473
101025,0.1624583018557159
101026,0.04622691713032327
101031,0.030276148479120357
101041,0.025801935328947267
101051,0.008219404665785069
101055,0.07753798590004776
101056,0.213088674939247
101057,0.05343232244664715
101064,0.022328361046993362
101079,0.07465105690552393
101087,0.01567519295017896
101090,0.01595848134174919
101092,0.10039707059282824
101097,0.11398124269681305
101099,0.020797585351761985
101107,0.1091158605847646
101118,0.03890247797894367
101125,0.1336693133518591
101126,0.010220867218394918
101128,0.014480199969715776
101136,0.05461577323713307
101140,0.247709628933457
101149,0.07342454126306393
101160,0.13450467929128557
101169,0.22719381633974545
101181,0.04437207584658671
101186,0.007438591837505889
101190,0.03997532379978024
101193,0.11205750325401037
101194,0.11146504727111187
101198,0.1655804237339908
101200,0.04343903818109304
101204,0.01495808458009658
101211,0.06366627299118378
101213,0.07154525993203248
101223,0.026901488729709752
101225,0.16035938846007433
101237,0.05569481222680672
101243,0.06548561521730112
101244,0.12900974786942065
101258,0.031177337137401482
101259,0.21613441337422987
101268,0.16274145848260738
101269,0.04175063910468783
101271,0.07624305701586416
101279,0.07110942363814421
101281,0.1357948501911909
101287,0.0541176463266641
101292,0.030514681401681978
101294,0.04187316082886256
101296,0.10037363986344473
101297,0.035624721191865535
101299,0.06233159644140286
101301,0.05318507302149032
101305,0.1484597717659436
101308,0.25308145697023415
101318,0.010973244841691666
101327,0.38799014627160033
101329,0.019657423567685628
101332,0.050373224935804144
101337,0.048306145363318315
101343,0.01800987264759903
101345,0.014133359199820275
101346,0.013017345320826308
101353,0.016698951717979246
101354,0.10947349752198744
101355,0.3618943698985196
101356,0.021867005774400927
101362,0.08991490898128492
101363,0.49326159006229453
101365,0.0177782848968773
101366,0.092161690963478
101367,0.1879834829482604
101368,0.012535240655120563
101374,0.10057219420570893
101380,0.019777271715882245
